entry_date,entry_price,exit_date,exit_price,exit_reason,profit,return_pct,r_multiple
2019-01-28,1300.800048828125,2019-02-08,1313.699951171875,time_exit,12.89990234375,0.009916898723498178,0.6449951171875
2019-03-20,1300.699951171875,2019-04-02,1290.0,time_exit,-10.699951171875,-0.0082263024321903,-0.53499755859375
2019-04-10,1304.0,2019-04-15,1284.0,stop_loss,-20.0,-0.015337423312883436,-1.0
2019-05-08,1279.4000244140625,2019-05-21,1272.0,time_exit,-7.4000244140625,-0.005783980203886233,-0.370001220703125
2019-05-24,1283.0,2019-06-03,1323.0,take_profit,40.0,0.03117692907248636,2.0
2019-09-24,1515.0999755859375,2019-09-27,1495.0999755859375,stop_loss,-20.0,-0.0132004490279695,-1.0
2019-10-04,1505.5999755859375,2019-10-11,1485.5999755859375,stop_loss,-20.0,-0.01328374091678406,-1.0
2019-10-25,1501.4000244140625,2019-10-30,1481.4000244140625,stop_loss,-20.0,-0.01332090027626396,-1.0
2019-10-31,1496.0999755859375,2019-11-07,1476.0999755859375,stop_loss,-20.0,-0.01336809058643767,-1.0
2019-12-04,1477.5,2019-12-17,1474.5999755859375,time_exit,-2.9000244140625,-0.001962791481598985,-0.145001220703125
2020-02-07,1564.9000244140625,2020-02-19,1604.9000244140625,take_profit,40.0,0.025560738306574564,2.0
2020-03-04,1645.4000244140625,2020-03-06,1685.4000244140625,take_profit,40.0,0.024310197767405683,2.0
2020-03-25,1676.5,2020-03-25,1656.5,stop_loss,-20.0,-0.011929615269907545,-1.0
2020-04-03,1624.5,2020-04-06,1664.5,take_profit,40.0,0.024622960911049555,2.0
2020-05-08,1726.199951171875,2020-05-08,1706.199951171875,stop_loss,-20.0,-0.01158614330073552,-1.0
2020-05-14,1724.300048828125,2020-05-18,1764.300048828125,take_profit,40.0,0.023197818748068207,2.0
2020-06-01,1740.4000244140625,2020-06-03,1720.4000244140625,stop_loss,-20.0,-0.011491610962677024,-1.0
2020-06-12,1724.9000244140625,2020-06-15,1704.9000244140625,stop_loss,-20.0,-0.011594874901108469,-1.0
2020-06-17,1714.699951171875,2020-06-22,1755.199951171875,take_profit,40.5,0.023619292677019756,2.025
2020-08-18,2001.0999755859375,2020-08-18,1981.0999755859375,stop_loss,-20.0,-0.009994503145273313,-1.0
2020-09-01,1961.699951171875,2020-09-02,1941.699951171875,stop_loss,-20.0,-0.010195239077236278,-1.0
2020-09-11,1944.0,2020-09-21,1924.0,stop_loss,-20.0,-0.0102880658436214,-1.0
2020-10-12,1924.0,2020-10-13,1904.0,stop_loss,-20.0,-0.010395010395010396,-1.0
2020-10-15,1897.300048828125,2020-10-28,1870.9000244140625,stop_loss,-26.4000244140625,-0.013914522602984479,-1.320001220703125
2020-11-04,1893.800048828125,2020-11-05,1933.800048828125,take_profit,40.0,0.02112155400183447,2.0
2020-11-06,1940.800048828125,2020-11-09,1920.800048828125,stop_loss,-20.0,-0.010305028594819032,-1.0
2020-12-08,1863.0,2020-12-09,1843.0,stop_loss,-20.0,-0.010735373054213635,-1.0
2020-12-16,1856.5,2020-12-21,1896.5,take_profit,40.0,0.02154591974144896,2.0
2021-03-22,1737.800048828125,2021-03-29,1712.0999755859375,stop_loss,-25.7000732421875,-0.01478885517325091,-1.285003662109375
2021-04-05,1727.9000244140625,2021-04-15,1767.9000244140625,take_profit,40.0,0.02314948749049538,2.0
2021-07-12,1802.5999755859375,2021-07-23,1801.4000244140625,time_exit,-1.199951171875,-0.0006656780140502078,-0.05999755859375
2021-07-30,1828.0,2021-08-02,1808.0,stop_loss,-20.0,-0.010940919037199124,-1.0
2021-08-24,1801.0,2021-08-26,1781.0,stop_loss,-20.0,-0.01110494169905608,-1.0
2021-09-10,1789.5999755859375,2021-09-16,1769.5999755859375,stop_loss,-20.0,-0.011175681869045483,-1.0
2021-10-13,1760.800048828125,2021-10-22,1800.800048828125,take_profit,40.0,0.02271694621238875,2.0
2021-11-05,1794.9000244140625,2021-11-10,1834.9000244140625,take_profit,40.0,0.022285363784012333,2.0
2021-12-17,1804.0,2021-12-31,1827.5,time_exit,23.5,0.013026607538802661,1.175
2022-01-12,1819.0,2022-01-26,1829.9000244140625,time_exit,10.9000244140625,0.0059923168851360635,0.545001220703125
2022-02-08,1818.9000244140625,2022-02-11,1858.9000244140625,take_profit,40.0,0.02199131313601776,2.0
2022-03-18,1934.5,2022-03-29,1893.5,stop_loss,-41.0,-0.0211941070043939,-2.05
2022-04-11,1946.5999755859375,2022-04-18,1986.5999755859375,take_profit,40.0,0.020548649184052196,2.0
2022-05-25,1846.199951171875,2022-06-01,1826.199951171875,stop_loss,-20.0,-0.010833062793282496,-1.0
2022-06-03,1867.5999755859375,2022-06-03,1847.5999755859375,stop_loss,-20.0,-0.010708931388653095,-1.0
2022-06-08,1844.800048828125,2022-06-10,1824.800048828125,stop_loss,-20.0,-0.010841283321032342,-1.0
2022-06-17,1853.699951171875,2022-06-17,1833.699951171875,stop_loss,-20.0,-0.010789232630316664,-1.0
