entry_date,entry_price,exit_date,exit_price,exit_reason,profit
2022-07-29,1.0192328691482544,2022-08-11,1.0300782918930054,time_exit,0.010845422744750977
2022-09-13,1.0129557847976685,2022-09-13,1.0029557847976684,stop_loss,-0.010000000000000009
2022-09-20,1.0029587745666504,2022-09-21,0.9929587745666504,stop_loss,-0.010000000000000009
2022-10-06,0.9910998940467834,2022-10-06,0.9810998940467834,stop_loss,-0.010000000000000009
2022-10-19,0.9863878488540649,2022-10-19,0.9763878488540649,stop_loss,-0.010000000000000009
2022-10-24,0.9860085844993591,2022-10-26,1.0060085844993591,take_profit,0.020000000000000018
2022-11-08,1.0018634796142578,2022-11-11,1.0218634796142578,take_profit,0.020000000000000018
2023-01-10,1.073318362236023,2023-01-23,1.086507797241211,time_exit,0.013189435005187988
2023-03-08,1.05507493019104,2023-03-15,1.07507493019104,take_profit,0.020000000000000018
2023-03-21,1.071914792060852,2023-03-23,1.091914792060852,take_profit,0.020000000000000018
2023-05-04,1.1068925857543945,2023-05-09,1.0968925857543945,stop_loss,-0.010000000000000009
2023-06-12,1.0750954151153564,2023-06-16,1.0950954151153565,take_profit,0.020000000000000018
2023-07-11,1.100594401359558,2023-07-14,1.1223469972610474,take_profit,0.021752595901489258
2023-09-01,1.0844104290008545,2023-09-05,1.0744104290008545,stop_loss,-0.010000000000000009
2023-10-12,1.0624282360076904,2023-10-13,1.0524282360076904,stop_loss,-0.010000000000000009
2023-10-19,1.053851842880249,2023-11-01,1.0579099655151367,time_exit,0.004058122634887695
2023-12-15,1.0993602275848389,2023-12-28,1.110864281654358,time_exit,0.011504054069519043
2024-02-22,1.0820403099060059,2024-03-06,1.0855995416641235,time_exit,0.0035592317581176758
2024-03-22,1.0862362384796143,2024-04-01,1.0762362384796142,stop_loss,-0.010000000000000009
2024-04-10,1.0859296321868896,2024-04-10,1.0759296321868896,stop_loss,-0.010000000000000009
2024-05-03,1.073306918144226,2024-05-16,1.0889805555343628,time_exit,0.01567363739013672
2024-06-03,1.0853049755096436,2024-06-10,1.0753049755096435,stop_loss,-0.010000000000000009
2024-07-05,1.0810693502426147,2024-07-18,1.094020128250122,time_exit,0.012950778007507324
2024-08-06,1.0950982570648193,2024-08-19,1.1024993658065796,time_exit,0.007401108741760254
2024-09-06,1.1111111640930176,2024-09-11,1.1011111640930176,stop_loss,-0.010000000000000009
2024-09-18,1.1123099327087402,2024-10-01,1.113660216331482,time_exit,0.0013502836227416992
2024-11-04,1.087453007698059,2024-11-06,1.077453007698059,stop_loss,-0.010000000000000009
2024-12-09,1.0565463304519653,2024-12-12,1.0465463304519653,stop_loss,-0.010000000000000009
