entry_date,entry_price,exit_date,exit_price,exit_reason,ambiguous,profit,return_pct,r_multiple,direction,entry_type,days_held,mae,mfe
2019-10-14,108.45899963378906,2019-10-25,108.6060028076172,time_exit,False,0.1370031738281392,0.0012631793976592934,0.1370031738281392,long,market,10,0.40799713134765625,0.4589996337890625
2019-11-06,109.13200378417967,2019-11-19,108.66200256347656,time_exit,False,-0.4800012207031108,-0.004398354323745077,-0.4800012207031108,long,market,10,0.8580017089843466,0.3309936523437642
2019-11-27,109.08399963378906,2019-12-10,108.58200073242188,time_exit,False,-0.5119989013671875,-0.004693620540922983,-0.5119989013671875,long,market,10,0.6559982299804688,0.6360015869140625
2019-12-16,109.37999725341795,2019-12-27,109.54199981689452,time_exit,False,0.1520025634765625,0.0013896742301464325,0.1520025634765625,long,market,10,0.16500091552732954,0.40200042724610796
2020-01-13,109.53399658203124,2020-01-24,109.552001953125,time_exit,False,0.00800537109376421,7.308572081334491e-05,0.00800537109376421,long,market,10,0.2649993896484375,0.7410049438476705
2020-02-06,109.8040008544922,2020-02-19,109.91899871826172,time_exit,False,0.10499786376951704,0.0009562298545811272,0.10499786376951704,long,market,10,0.27300262451171875,1.4980010986327983
2020-03-20,111.3000030517578,2020-03-20,110.3000030517578,stop_loss,False,-1.01,-0.009074572976699022,-1.01,long,market,1,1.9240036010742045,0.03699493408204546
2020-04-01,107.45700073242188,2020-04-14,107.6230010986328,time_exit,False,0.15600036621092328,0.0014517468861743033,0.15600036621092328,long,market,10,0.42800140380859375,1.89599609375
2020-05-13,107.16300201416016,2020-05-26,107.68699645996094,time_exit,False,0.5139944458007812,0.004796379684593604,0.5139944458007812,long,market,10,0.4010009765625,0.9109954833984375
2020-07-02,107.35800170898438,2020-07-15,107.24500274658205,time_exit,False,-0.12299896240232953,-0.0011456897524577921,-0.12299896240232953,long,market,10,0.6949996948242188,0.43000030517578125
2020-07-20,107.0770034790039,2020-07-24,106.0770034790039,stop_loss,False,-1.01,-0.009432464181704944,-1.01,long,market,5,1.3180007934570312,0.42299652099609375
2020-08-13,106.81199645996094,2020-08-18,105.81199645996094,stop_loss,False,-1.01,-0.009455866695447492,-1.01,long,market,4,1.5179977416992188,0.21500396728515625
2020-08-21,105.66899871826172,2020-09-03,106.20800018310548,time_exit,False,0.5290014648437642,0.005006212524585436,0.5290014648437642,long,market,10,0.46599578857421875,1.2690048217773438
2020-09-04,106.09100341796876,2020-09-16,105.09100341796876,stop_loss,False,-1.01,-0.009520128639191805,-1.01,long,market,9,1.2830047607422017,0.40399932861328125
2020-10-01,105.4489974975586,2020-10-14,105.47000122070312,time_exit,False,0.01100372314453125,0.00010435114041540332,0.01100372314453125,long,market,10,0.48699951171875,0.656005859375
2020-10-15,105.13899993896484,2020-10-28,104.13899993896484,stop_loss,False,-1.01,-0.009606330672598407,-1.01,long,market,10,1.0240020751953267,0.6060028076172017
2020-11-11,105.26300048828124,2020-11-17,104.26300048828124,stop_loss,False,-1.01,-0.0095950143480134,-1.01,long,market,5,1.189002990722642,0.3970031738281392
2020-11-25,104.50599670410156,2020-12-08,103.9980010986328,time_exit,False,-0.5179956054687642,-0.004956611312319404,-0.5179956054687642,long,market,10,0.8309936523437642,0.24100494384765625
2020-12-11,104.16799926757812,2020-12-17,103.16799926757812,stop_loss,False,-1.01,-0.009695875960961827,-1.01,long,market,5,1.2740020751953267,0.01399993896482954
2021-01-11,104.072998046875,2021-01-22,103.50599670410156,time_exit,False,-0.5770013427734375,-0.005544198337724,-0.5770013427734375,long,market,10,0.7470016479492188,0.31600189208984375
2021-01-26,103.76200103759766,2021-02-05,105.76200103759766,take_profit,False,1.99,0.019178504463102375,1.99,long,market,9,0.207000732421875,2.0009994506835795
2021-02-25,105.9459991455078,2021-03-05,107.96099853515624,take_profit,False,2.0049993896484377,0.01892472963414826,2.0049993896484377,long,market,7,0.09099578857420454,2.6630020141601562
2021-04-13,109.37999725341795,2021-04-19,108.37999725341795,stop_loss,False,-1.01,-0.009233863826673657,-1.01,long,market,5,1.3729934692382812,0.3670043945312642
2021-05-04,109.08599853515624,2021-05-17,109.41200256347656,time_exit,False,0.3160040283203267,0.0028968339893637673,0.3160040283203267,long,market,10,0.7389984130859091,0.691001892089858
2021-05-28,109.84200286865234,2021-06-10,109.61000061035156,time_exit,False,-0.24200225830078126,-0.0022031850474373126,-0.24200225830078126,long,market,10,0.6570053100585795,0.48099517822265625
2021-07-27,110.30699920654295,2021-08-02,109.30699920654295,stop_loss,False,-1.01,-0.009156263947574517,-1.01,long,market,5,1.1110000610351562,0.01200103759767046
2021-08-10,110.31800079345705,2021-08-16,109.31800079345705,stop_loss,False,-1.01,-0.009155350828836839,-1.01,long,market,5,1.2050018310547017,0.4850006103515483
2021-08-24,109.6719970703125,2021-09-06,109.76399993896484,time_exit,False,0.08200286865234375,0.0007477101798353356,0.08200286865234375,long,market,10,0.25,0.738006591796875
2021-09-09,110.22000122070312,2021-09-15,109.22000122070312,stop_loss,False,-1.01,-0.009163491097932297,-1.01,long,market,5,1.1060028076171875,0.04799652099609375
2021-09-21,109.43399810791016,2021-09-28,111.43399810791016,take_profit,False,1.99,0.01818447680251717,1.99,long,market,6,0.3040008544922017,2.1949996948242188
2021-11-12,114.0479965209961,2021-11-25,115.40799713134766,time_exit,False,1.3500006103515625,0.011837126924917344,1.3500006103515625,long,market,10,0.4440002441406108,1.4280014038085795
2021-12-17,113.68000030517578,2021-12-30,114.947998046875,time_exit,False,1.2579977416992187,0.011066130703044543,1.2579977416992187,long,market,10,0.5289993286132812,1.5199966430664205
