entry_date,entry_price,exit_date,exit_price,exit_reason,profit,return_pct,r_multiple
2021-01-11,104.072998046875,2021-01-22,103.50599670410156,time_exit,-0.5670013427734375,-0.005448111935029077,-0.5670013427734375
2021-01-26,103.76200103759766,2021-02-05,105.76200103759766,take_profit,2.0,0.01927487885738932,2.0
2021-02-25,105.94599914550781,2021-03-05,107.96099853515625,take_profit,2.0149993896484375,0.019019117341854574,2.0149993896484375
2021-04-13,109.37999725341797,2021-04-19,108.37999725341797,stop_loss,-1.0,-0.009142439432350154,-1.0
2021-05-04,109.08599853515625,2021-05-17,109.41200256347656,time_exit,0.3260040283203125,0.002988504782446923,0.3260040283203125
2021-05-28,109.84200286865234,2021-06-10,109.61000061035156,time_exit,-0.23200225830078125,-0.0021121451925654212,-0.23200225830078125
2021-07-27,110.30699920654297,2021-08-02,109.30699920654297,stop_loss,-1.0,-0.009065607868885658,-1.0
2021-08-10,110.31800079345703,2021-08-16,109.31800079345703,stop_loss,-1.0,-0.009064703790927565,-1.0
2021-08-24,109.6719970703125,2021-09-06,109.76399993896484,time_exit,0.09200286865234375,0.0008388911582722362,0.09200286865234375
2021-09-09,110.22000122070312,2021-09-15,109.22000122070312,stop_loss,-1.0,-0.009072763463299304,-1.0
2021-09-21,109.43399810791016,2021-09-28,111.43399810791016,take_profit,2.0,0.018275856082931828,2.0
2021-11-12,114.0479965209961,2021-11-25,115.40799713134766,time_exit,1.3600006103515625,0.011924809306941118,1.3600006103515625
2021-12-17,113.68000030517578,2021-12-30,114.947998046875,time_exit,1.2679977416992188,0.011154096923779543,1.2679977416992188
2022-01-31,115.23899841308594,2022-02-02,114.23899841308594,stop_loss,-1.0,-0.008677617939852254,-1.0
2022-02-07,115.24600219726562,2022-02-18,114.86599731445312,time_exit,-0.3800048828125,-0.0032973367888462527,-0.3800048828125
2022-02-28,115.58799743652344,2022-03-11,116.17900085449219,time_exit,0.59100341796875,0.00511301719102199,0.59100341796875
2022-05-17,128.92300415039062,2022-05-19,127.91400146484375,stop_loss,-1.009002685546875,-0.007826397563384872,-1.009002685546875
2022-06-02,130.1219940185547,2022-06-07,132.17599487304688,take_profit,2.0540008544921875,0.015785193502332113,2.0540008544921875
2022-07-28,136.11099243164062,2022-07-28,135.11099243164062,stop_loss,-1.0,-0.00734694518153802,-1.0
2022-08-19,135.7949981689453,2022-08-29,137.7949981689453,take_profit,2.0,0.014728082970418097,2.0
2022-11-01,148.73699951171875,2022-11-01,147.73699951171875,stop_loss,-1.0,-0.006723276678182631,-1.0
2022-12-19,136.02999877929688,2022-12-20,135.02999877929688,stop_loss,-1.0,-0.00735131962783047,-1.0
2023-02-01,130.11000061035156,2023-02-02,128.6219940185547,stop_loss,-1.488006591796875,-0.011436527436911634,-1.488006591796875
2023-02-07,132.6230010986328,2023-02-07,131.6230010986328,stop_loss,-1.0,-0.00754017019458255,-1.0
2023-04-04,132.2989959716797,2023-04-05,131.2989959716797,stop_loss,-1.0,-0.007558636349848513,-1.0
2023-04-12,133.593994140625,2023-04-13,132.593994140625,stop_loss,-1.0,-0.007485366437561335,-1.0
2023-05-09,135.072998046875,2023-05-11,134.072998046875,stop_loss,-1.0,-0.007403404192249923,-1.0
2023-05-16,136.0449981689453,2023-05-18,138.0449981689453,take_profit,2.0,0.01470101824336336,2.0
2023-08-02,142.97000122070312,2023-08-04,141.97000122070312,stop_loss,-1.0,-0.006994474305531394,-1.0
2023-10-12,149.03599548339844,2023-10-25,149.85400390625,time_exit,0.8180084228515625,0.005488663461456752,0.8180084228515625
2023-11-02,150.5749969482422,2023-11-03,149.5749969482422,stop_loss,-1.0,-0.006641208834583171,-1.0
2023-11-08,150.39599609375,2023-11-17,149.39599609375,stop_loss,-1.0,-0.006649113181022756,-1.0
2024-01-05,144.76499938964844,2024-01-08,143.76499938964844,stop_loss,-1.0,-0.006907747067427584,-1.0
2024-02-06,148.63999938964844,2024-02-13,150.63999938964844,take_profit,2.0,0.013455328365261577,2.0
2024-03-21,150.75999450683594,2024-04-03,151.5399932861328,time_exit,0.779998779296875,0.005173778241690685,0.779998779296875
2024-05-10,155.38900756835938,2024-05-16,154.28199768066406,stop_loss,-1.1070098876953125,-0.007124119685289271,-1.1070098876953125
2024-05-21,156.3699951171875,2024-06-03,157.17999267578125,time_exit,0.80999755859375,0.005180006292042908,0.80999755859375
2024-06-11,157.0399932861328,2024-06-12,156.0399932861328,stop_loss,-1.0,-0.006367804653289574,-1.0
2024-09-03,146.7220001220703,2024-09-03,145.7220001220703,stop_loss,-1.0,-0.0068156104685597,-1.0
2024-09-24,143.63800048828125,2024-09-27,142.63800048828125,stop_loss,-1.0,-0.006961945979480446,-1.0
2024-10-02,143.73599243164062,2024-10-02,145.73599243164062,take_profit,2.0,0.013914399352348575,2.0
2024-12-16,153.4530029296875,2024-12-19,155.4530029296875,take_profit,2.0,0.013033306366226044,2.0
