Date,Open,High,Low,Close
2022-05-31,1.07731,1.07744,1.06789,1.0734
2022-06-01,1.0734,1.07393,1.06271,1.06509
2022-06-02,1.06509,1.0751,1.06447,1.075
2022-06-03,1.075,1.07643,1.0704,1.07169
2022-06-06,1.07167,1.07518,1.06838,1.06896
2022-06-07,1.06896,1.07142,1.06519,1.06972
2022-06-08,1.06975,1.07484,1.06713,1.07168
2022-06-09,1.07168,1.07738,1.0611,1.0619
2022-06-10,1.0619,1.06422,1.05057,1.05137
2022-06-13,1.0513,1.05201,1.03997,1.04148
2022-06-14,1.04148,1.04846,1.0397,1.04367
2022-06-15,1.04368,1.05077,1.0359,1.04573
2022-06-16,1.04573,1.06014,1.03808,1.05464
2022-06-17,1.05465,1.0552,1.04444,1.04934
2022-06-20,1.04731,1.05458,1.04729,1.05172
2022-06-21,1.05173,1.05824,1.05131,1.05312
2022-06-22,1.05311,1.06057,1.04687,1.05646
2022-06-23,1.05646,1.0581,1.04826,1.05192
2022-06-24,1.05192,1.05712,1.0512,1.05519
2022-06-27,1.05479,1.0615,1.05457,1.05797
2022-06-28,1.05797,1.06061,1.05032,1.0522
2022-06-29,1.05219,1.05354,1.04352,1.04456
2022-06-30,1.04456,1.04887,1.03824,1.04783
2022-07-01,1.04783,1.04783,1.03658,1.04262
2022-07-04,1.04174,1.04627,1.04142,1.04326
2022-07-05,1.04325,1.04485,1.0235,1.02565
2022-07-06,1.02564,1.02765,1.01614,1.01843
2022-07-07,1.01841,1.02209,1.01439,1.01683
2022-07-08,1.01682,1.01912,1.0072,1.01822
2022-07-11,1.01697,1.01834,1.00336,1.00458
2022-07-12,1.00456,1.00738,0.99999,1.003
2022-07-13,1.003,1.01222,0.99979,1.00342
2022-07-14,1.00341,1.00503,0.99521,1.00263
2022-07-15,1.00263,1.00979,1.00068,1.00821
2022-07-18,1.00811,1.02011,1.00785,1.01463
2022-07-19,1.01464,1.0269,1.01195,1.02307
2022-07-20,1.02308,1.02729,1.01553,1.01807
2022-07-21,1.01808,1.02781,1.01531,1.022
2022-07-22,1.022,1.02553,1.01297,1.02119
2022-07-25,1.02083,1.02578,1.01784,1.02229
2022-07-26,1.02229,1.025,1.01074,1.01285
2022-07-27,1.01285,1.02206,1.00966,1.02052
2022-07-28,1.02052,1.02343,1.01138,1.01918
2022-07-29,1.0192,1.02542,1.0146,1.02248
2022-08-01,1.02098,1.02751,1.02053,1.02627
2022-08-02,1.02629,1.02939,1.01545,1.01563
2022-08-03,1.01562,1.02102,1.01226,1.01565
2022-08-04,1.01563,1.02537,1.01542,1.02472
2022-08-05,1.02472,1.02482,1.01415,1.01825
2022-08-08,1.01726,1.02217,1.0159,1.01978
2022-08-09,1.01976,1.02472,1.01885,1.02079
2022-08-10,1.02077,1.03685,1.0202,1.02986
2022-08-11,1.02986,1.03642,1.02752,1.03203
2022-08-12,1.03202,1.03251,1.0238,1.0259
2022-08-15,1.02551,1.02682,1.01533,1.01613
2022-08-16,1.01614,1.01948,1.01225,1.01694
2022-08-17,1.01696,1.02029,1.01453,1.01773
2022-08-18,1.01774,1.01929,1.00795,1.00893
2022-08-19,1.00893,1.00954,1.00318,1.00326
2022-08-22,1.00366,1.00466,0.9926,0.9938
2022-08-23,0.99381,1.00181,0.99002,0.99662
2022-08-24,0.99661,0.99993,0.99099,0.99677
2022-08-25,0.99677,1.00334,0.9949,0.99706
2022-08-26,0.99704,1.00898,0.99463,0.99623
2022-08-29,0.99657,1.00291,0.99141,1.00107
2022-08-30,1.00105,1.00547,0.99818,1.00234
2022-08-31,1.00233,1.0079,0.99712,1.0038
2022-09-01,1.0038,1.00485,0.99107,0.99514
2022-09-02,0.99515,1.00335,0.99449,0.99515
2022-09-05,0.99285,0.99518,0.98772,0.995
2022-09-06,0.99501,0.99862,0.98638,0.9897
2022-09-07,0.98971,1.00128,0.98756,0.99976
2022-09-08,0.99981,1.00294,0.99303,1.00097
2022-09-09,1.00096,1.01131,1.00083,1.00425
2022-09-12,1.01039,1.01977,1.00596,1.0129
2022-09-13,1.0129,1.0187,0.99554,0.99778
2022-09-14,0.99779,1.00234,0.99595,0.9982
2022-09-15,0.99819,1.00177,0.99556,0.99874
2022-09-16,0.99876,1.00363,0.99448,1.00146
2022-09-19,1.00072,1.00322,0.99657,1.00297
2022-09-20,1.00297,1.00504,0.9955,0.9971
2022-09-21,0.9971,0.9975,0.98128,0.98313
2022-09-22,0.98316,0.99074,0.9808,0.98383
2022-09-23,0.98384,0.98517,0.9668,0.96885
2022-09-26,0.96666,0.97098,0.95503,0.962
2022-09-27,0.96201,0.96707,0.95689,0.95953
2022-09-28,0.95953,0.97508,0.95357,0.97054
2022-09-29,0.97055,0.98437,0.96353,0.98291
2022-09-30,0.98292,0.98537,0.97346,0.98013
2022-10-03,0.97933,0.98445,0.97525,0.98334
2022-10-04,0.98335,0.99995,0.9806,0.99836
2022-10-05,0.99839,0.99947,0.98346,0.99116
2022-10-06,0.99115,0.99264,0.97862,0.97888
